,Trade Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Symbol2,Symbol3,Date,year,month,day,price1w,price1m,1st Week % Px Chng,1st Month % Px Chng,priceSP1ws,priceSP1wc,priceSP1ms,priceSP1mc,priceSP3ms,priceSP3mc,S&P 1 Week % Px Chng,S&P 1 Month % Px Chng,S&P 3 Months % Px Chng,priceVIX1ws,priceVIX1wc,priceVIX1ms,priceVIX1mc,priceVIX3ms,priceVIX3mc,VIX 1 Week % Px Chng,VIX 1 Month % Px Chng,VIX 3 Months % Px Chng,Sentiment_survey,Top IB,weekday,tyield
27,2020-02-14 00:00:00,Newborn Acquisition ,NBACU,Chardan,10.0,10.02,10.05,0.005000000000000071,0.019999999999999574,0.05000000000000071,1,Newborn Acquisition ,NBACU,2020-02-14,2020,2,14,0.0,0.0,-1.0,-1.0,3334.68994140625,3380.159912109375,3257.85009765625,3380.159912109375,2938.7900390625,3380.159912109375,0.01363544182580001,0.03754310689160212,0.15018761707375194,15.149999618530273,13.680000305175781,12.470000267028809,13.680000305175781,17.860000610351562,13.680000305175781,-0.09702966009032143,0.09703287989064946,-0.23404256228037723,0.149333,0,4,0.014140000343322754
28,2020-02-20 00:00:00,East Stone Acquisition ,ESSCU,I-Bankers Securities,10.0,10.05,10.01,0.0009999999999999788,0.05000000000000071,0.009999999999999787,1,ESSC,ESSC,2020-02-20,2020,2,20,9.649999618530273,9.729999542236328,-0.03500003814697261,-0.027000045776367165,3352.090087890625,3373.22998046875,3237.179931640625,3373.22998046875,2938.1298828125,3373.22998046875,0.006306481038350631,0.04202733604590647,0.14808742806146946,15.039999961853027,15.5600004196167,13.789999961853027,15.5600004196167,17.56999969482422,15.5600004196167,0.034574498609214466,0.1283539131733129,-0.11439950541374377,0.134107,0,3,0.013700000047683715
29,2020-02-21 00:00:00,dMY Technology Group ,DMYT.U,Goldman Sachs/ UBS Investment Bank,10.0,10.31,10.34,0.03399999999999999,0.3100000000000005,0.33999999999999986,1,dMY Technology Group ,DMYT.U,2020-02-21,2020,2,21,0.0,0.0,-1.0,-1.0,3357.75,3337.75,3253.050048828125,3337.75,2970.27001953125,3337.75,-0.005956369592733268,0.026037088240430606,0.12371938512403102,15.180000305175781,17.079999923706055,13.449999809265137,17.079999923706055,15.579999923706055,17.079999923706055,0.12516466273603744,0.2698884881723467,0.09627727903372096,0.11888100000000001,1,4,0.013179999589920045
30,2020-02-24 00:00:00,ZHONGCHAO ,ZCMD,Network 1 Financial Securities,4.0,4.34,4.0,0.0,0.33999999999999986,0.0,NC,ZHONGCHAO ,ZCMD,2020-02-24,2020,2,24,3.2100000381469727,2.3499999046325684,-0.19749999046325684,-0.4125000238418579,3379.449951171875,3225.889892578125,3274.699951171875,3225.889892578125,2966.14990234375,3225.889892578125,-0.04543936463402887,-0.01490520026919806,0.08756805919658261,13.739999771118164,25.030000686645508,12.539999961853027,25.030000686645508,14.569999694824219,25.030000686645508,0.8216885810478118,0.9960128199989915,0.7179136040433174,0.11888100000000001,0,0,0.01218000054359436
31,2020-02-28 00:00:00,Passage BIO ,PASG,J.P. Morgan/ Goldman Sachs/ Cowen,18.0,22.27,22.2,0.23333333333333328,4.27,4.199999999999999,3,Passage BIO ,PASG,2020-02-28,2020,2,28,19.149999618530273,18.799999237060547,0.06388886769612623,0.0444444020589192,3386.14990234375,2954.219970703125,3289.2900390625,2954.219970703125,2986.199951171875,2954.219970703125,-0.12755782942204108,-0.10186698782417958,-0.01070925624260366,14.380000114440918,40.11000061035156,12.420000076293945,40.11000061035156,14.25,40.11000061035156,1.7892907017484405,2.2294686283383784,1.8147368849369516,-0.08695599999999998,1,4,0.00912999987602234
32,2020-03-03 00:00:00,GFL Environmental Holdings,GFL,JPMorgan/ BMO Capital Markets/ Goldman Sachs/ RBC Capital Markets/ Scotiabank,19.0,17.5,16.8,-0.11578947368421048,-1.5,-2.1999999999999993,1,GFL,GFL,2020-03-03,2020,3,3,16.08998680114746,14.759089469909668,-0.15315858941329152,-0.22320581737317535,3337.75,3003.3701171875,3329.6201171875,3003.3701171875,2995.989990234375,3003.3701171875,-0.10018122472099467,-0.09798415089934653,0.0024633349834881635,17.079999923706055,36.81999969482422,12.100000381469727,36.81999969482422,14.460000038146973,36.81999969482422,1.155737696679974,2.0429750854563093,1.546334688636878,-0.08695599999999998,1,1,0.007680000066757202
33,2020-03-06 00:00:00,Flying Eagle Acquisition,FEAC.U,Goldman Sachs/ DNB Markets,10.0,10.45,10.4,0.040000000000000036,0.4499999999999993,0.40000000000000036,1,Flying Eagle Acquisition,FEAC.U,2020-03-06,2020,3,6,0.0,0.0,-1.0,-1.0,3116.389892578125,2972.3701171875,3325.5400390625,2972.3701171875,3022.550048828125,2972.3701171875,-0.04621365758296703,-0.10619926920938882,-0.01660185301483441,27.559999465942383,41.939998626708984,12.979999542236328,41.939998626708984,12.649999618530273,41.939998626708984,0.521770661807772,2.2311248155470373,2.3154150111809835,-0.009009000000000045,1,4,0.005569999814033508
34,2020-03-06 00:00:00,LifeSci Acquisition,LSACU,Chardan,10.0,10.1,10.25,0.025,0.09999999999999964,0.25,1,LifeSci Acquisition,LSACU,2020-03-06,2020,3,6,0.0,0.0,-1.0,-1.0,3116.389892578125,2972.3701171875,3325.5400390625,2972.3701171875,3022.550048828125,2972.3701171875,-0.04621365758296703,-0.10619926920938882,-0.01660185301483441,27.559999465942383,41.939998626708984,12.979999542236328,41.939998626708984,12.649999618530273,41.939998626708984,0.521770661807772,2.2311248155470373,2.3154150111809835,-0.009009000000000045,0,4,0.005569999814033508
35,2020-03-11 00:00:00,DFP Healthcare Acquisitions ,DFPHU,Deutsche Bank Securities,10.0,10.18,10.2,0.019999999999999928,0.17999999999999972,0.1999999999999993,1,DFP Healthcare Acquisitions ,DFPHU,2020-03-11,2020,3,11,0.0,0.0,-1.0,-1.0,3090.22998046875,2741.3798828125,3276.239990234375,2741.3798828125,3046.77001953125,2741.3798828125,-0.11288806977509602,-0.1632542515249661,-0.10023406255183476,33.41999816894531,53.900001525878906,16.280000686645508,53.900001525878906,12.329999923706055,53.900001525878906,0.6128068365953447,2.310810764897148,3.3714518945169685,-0.009009000000000045,0,2,0.006570000052452087
36,2020-03-12 00:00:00,IMARA ,IMRA,Morgan Stanley/ Citigroup/ SVB Leerink,16.0,14.0,15.0,-0.0625,-2.0,-1.0,1,IMRA,IMRA,2020-03-12,2020,3,12,16.0,16.020000457763672,0.0,0.0012500286102294922,3003.3701171875,2480.639892578125,3273.39990234375,2480.639892578125,3037.56005859375,2480.639892578125,-0.17404788761063017,-0.24218245048458942,-0.18334457764547163,36.81999969482422,75.47000122070312,16.389999389648438,75.47000122070312,13.220000267028809,75.47000122070312,1.0497012994628552,3.60463721971633,4.7087745609906095,-0.11234750000000002,1,3,0.006489999890327454
37,2020-04-01 00:00:00,WiMi Hologram Cloud ,WIMI,Benchmark Company/ Maxim Group/ China Merchants Securities (HK)/ AMTD Global Markets,5.5,6.0,5.5,0.0,0.5,0.0,N/C,WIMI,WIMI,2020-04-01,2020,4,1,5.28000020980835,4.460000038146973,-0.039999961853027344,-0.18909090215509583,2237.39990234375,2470.5,3386.14990234375,2470.5,3108.4599609375,2470.5,0.10418347538679607,-0.2704103269940813,-0.20523344966781998,61.59000015258789,57.060001373291016,14.380000114440918,57.060001373291016,12.779999732971191,57.060001373291016,-0.07355088111826436,2.9680111904859645,3.464788933139146,-0.19170900000000002,0,2,0.003689999878406525
38,2020-04-03 00:00:00,Zentalis Pharmaceuticals ,ZNTL,Morgan Stanley/ Jefferies/ SVB Leerink/ Guggenheim Securities ,18.0,25.2,23.2,0.28888888888888886,7.199999999999999,5.199999999999999,1,ZNTL,ZNTL,2020-04-03,2020,4,3,24.479999542236328,39.650001525878906,0.3599999745686848,1.2027778625488281,2475.56005859375,2488.64990234375,3337.75,2488.64990234375,3110.2900390625,2488.64990234375,0.005287629239516756,-0.25439295862669464,-0.19986564883387015,63.95000076293945,46.79999923706055,17.079999923706055,46.79999923706055,12.34000015258789,46.79999923706055,-0.26817828493002516,1.7400468059783094,2.7925444617799178,-0.15489199999999997,1,4,0.00367000013589859
39,2020-04-08 00:00:00,Keros Therapeutics ,KROS,Jefferies/ SVB Leerink/ Piper Sandler,16.0,20.85,20.08,0.2549999999999999,4.850000000000001,4.079999999999998,2,KROS,KROS,2020-04-08,2020,4,8,28.0,27.31999969482422,0.75,0.7074999809265137,2626.64990234375,2749.97998046875,3116.389892578125,2749.97998046875,3153.6298828125,2749.97998046875,0.04695337510147546,-0.11757511888419447,-0.12799533152056608,57.08000183105469,43.349998474121094,27.559999465942383,43.349998474121094,11.75,43.349998474121094,-0.2405396446477286,0.5729317603104964,2.689361572265625,-0.15489199999999997,0,2,0.004670000076293946
40,2020-04-22 00:00:00,Social Capital Hedosophia Holdings Corp. III,IPOC.U,Credit Suisse,10.0,10.08,10.07,0.007000000000000029,0.08000000000000007,0.07000000000000028,1,Social Capital Hedosophia Holdings Corp. III,IPOC.U,2020-04-22,2020,4,22,0.0,0.0,-1.0,-1.0,2761.6298828125,2799.31005859375,2882.22998046875,2799.31005859375,3141.6298828125,2799.31005859375,0.013644180205232948,-0.0287693634570807,-0.10896249303316818,41.16999816894531,41.97999954223633,47.29999923706055,41.97999954223633,14.989999771118164,41.97999954223633,0.01967455451338851,-0.1124735683009459,1.800533701349408,-0.07888,1,2,0.0036399999260902406
